section,sweep_param,sweep_value,sweep_label,param_B,value_B,cmro2_bias,cmro2_rel_bias,cmro2_mean,cmro2_std,R0_mean,pves_mean,pO2_abs_err,pO2_rel_err,spread
CROSS,cmro2_true,1.0,1.00,obs_var,10000.0,1.1508781513245077,,,2.050844468561899,,,25.772740918014094,,
CROSS,cmro2_true,1.5,1.50,obs_var,1.0,1.4075037396683185,,,1.7643528229653682,,,42.60496661986758,,
CROSS,cmro2_true,1.5,1.50,obs_var,25.0,0.2950405734720152,,,2.101131143193385,,,6.121753716518611,,
CROSS,cmro2_true,1.5,1.50,obs_var,100.0,0.4340039881268043,,,2.0608619557614003,,,6.227215988843717,,
CROSS,cmro2_true,1.5,1.50,obs_var,2500.0,0.13556311998594617,,,2.247868695912958,,,4.1535374830228315,,
CROSS,cmro2_true,1.5,1.50,obs_var,10000.0,0.33178010827443627,,,2.036653627415133,,,3.1047067411461216,,
CROSS,cmro2_true,2.0,2.00,obs_var,1.0,4.421042365975253,,,1.814403760279225,,,95.70877492355697,,
CROSS,cmro2_true,2.0,2.00,obs_var,25.0,0.2685958388371623,,,2.124823145279155,,,20.93178160430104,,
CROSS,cmro2_true,2.0,2.00,obs_var,100.0,0.44518112406106525,,,1.8154453690278176,,,4.969850157600836,,
CROSS,cmro2_true,2.0,2.00,obs_var,2500.0,0.09291553589193091,,,1.9942805632126228,,,2.71775168885371,,
CROSS,cmro2_true,2.0,2.00,obs_var,10000.0,0.12984864288201825,,,2.0830012133219404,,,2.3951775949282417,,
CROSS,cmro2_true,2.5,2.50,obs_var,1.0,1.295453283461069,,,1.7502262610939285,,,5.145570122319823,,
CROSS,cmro2_true,2.5,2.50,obs_var,25.0,0.19016850698714327,,,1.9826646763746814,,,2.6344246350942626,,
CROSS,cmro2_true,2.5,2.50,obs_var,100.0,0.2892912987024916,,,2.0869412967231153,,,8.093320219226175,,
CROSS,cmro2_true,2.5,2.50,obs_var,2500.0,0.4681885528640737,,,2.016545736078692,,,9.571516855810735,,
CROSS,cmro2_true,2.5,2.50,obs_var,10000.0,0.35891722050381736,,,2.002567363277007,,,2.194291226776914,,
CROSS,cmro2_true,3.0,3.00,obs_var,1.0,0.13818962969960769,,,1.800456553581459,,,90.02591086587626,,
CROSS,cmro2_true,3.0,3.00,obs_var,25.0,0.26508003459555374,,,1.995946890782625,,,13.131939859920983,,
CROSS,cmro2_true,3.0,3.00,obs_var,100.0,0.7587016148393215,,,2.051457336356497,,,24.678651454296087,,
CROSS,cmro2_true,3.0,3.00,obs_var,2500.0,0.981819123547349,,,2.224453160629715,,,22.715926469188695,,
CROSS,cmro2_true,3.0,3.00,obs_var,10000.0,0.6462528142095616,,,2.2561810932072404,,,17.165847456514218,,
CROSS,cmro2_true,1.0,1.00,cmro2_var,5e-08,0.9991918767745167,,,0.0010760256362718674,,,0.8125468512236967,,
CROSS,cmro2_true,1.0,1.00,cmro2_var,0.005,0.8694313302441776,,,0.30269158234947185,,,2.810213274326388,,
CROSS,cmro2_true,1.0,1.00,cmro2_var,0.5,0.84893604200123,,,2.8846839354763336,,,19.028067846101965,,
CROSS,cmro2_true,1.0,1.00,cmro2_var,5.0,0.7350165830265867,,,8.878322072056466,,,10.911564537118247,,
CROSS,cmro2_true,1.5,1.50,cmro2_var,5e-08,0.500296436817949,,,0.0009046798660213767,,,11.432617706219387,,
CROSS,cmro2_true,1.5,1.50,cmro2_var,0.005,0.4973604322441274,,,0.2858417666001264,,,16.101754404589443,,
